,wavelength,flux,sigma
280,24.2306,0.34593,0.00346
281,24.3999,0.358,0.00358
282,24.5693,0.34546,0.0059
283,24.7386,0.33769,0.01081
284,24.908,0.34556,0.007240000000000001
285,25.0774,0.35326,0.0035299999999999997
286,25.2467,0.35331999999999997,0.0035299999999999997
287,25.416,0.34237,0.0034200000000000003
288,25.5854,0.33205999999999997,0.0033200000000000005
289,25.7548,0.33158000000000004,0.0033200000000000005
290,25.9241,0.34455,0.00702
291,26.0935,0.35383000000000003,0.00799
292,26.2628,0.35278000000000004,0.012159999999999999
293,26.4322,0.343,0.00457
294,26.6015,0.33369,0.00525
295,26.7709,0.33702,0.00381
296,26.9402,0.3384,0.0117
297,27.1096,0.36578,0.00645
298,27.2789,0.36824,0.007909999999999999
299,27.4483,0.35275,0.0038299999999999996
300,27.6176,0.34394,0.00344
301,27.787,0.34296,0.00343
302,27.9564,0.35008,0.0035
303,28.1257,0.35620999999999997,0.0035600000000000002
304,28.2951,0.3656,0.00366
305,28.4644,0.36275999999999997,0.0036299999999999995
306,28.6338,0.35763,0.00992
307,28.8031,0.33884000000000003,0.00339
308,28.9725,0.33912,0.00474
309,29.1418,0.32959,0.0033
310,29.3112,0.35031,0.0104
311,29.4805,0.35042,0.00481
312,29.6499,0.34129,0.01238
313,29.8193,0.35523000000000005,0.00387
314,29.9886,0.34555,0.00534
315,30.158,0.34929,0.008409999999999999
316,30.3273,0.35681,0.012830000000000001
317,30.4967,0.35054,0.010020000000000001
318,30.666,0.35163,0.00572
319,30.8354,0.3519,0.00644
320,31.0047,0.33538,0.03047
321,31.1741,0.35834,0.0054399999999999995
322,31.3434,0.35986999999999997,0.0036
323,31.5128,0.35525999999999996,0.00355
324,31.6821,0.35136999999999996,0.0089
325,31.8515,0.35564,0.009890000000000001
326,32.0209,0.36623,0.025580000000000002
327,32.1902,0.35852,0.00603
328,32.3596,0.38099,0.00381
329,32.5289,0.38388,0.0038399999999999997
330,32.6983,0.36955,0.0037
331,32.8676,0.37926,0.01072
332,33.037,0.38606999999999997,0.01656
333,33.2063,0.38453000000000004,0.026010000000000002
334,33.3757,0.37692,0.01469
335,33.545,0.37032,0.0037
336,33.7144,0.41688000000000003,0.006520000000000001
337,33.8837,0.41247,0.02229
338,34.0531,0.42976000000000003,0.0043
339,34.2225,0.35339,0.00925
340,34.3918,0.35583000000000004,0.00943
341,34.5612,0.36469,0.00881
342,34.7305,0.376,0.0037600000000000003
343,34.8999,0.39023,0.03161
344,35.0692,0.39709,0.029189999999999997
345,35.2386,0.37709000000000004,0.0037700000000000003
346,35.4079,0.38724000000000003,0.016030000000000003
347,35.5773,0.41516000000000003,0.01292
348,35.7466,0.36896,0.016980000000000002
349,35.916,0.39495,0.00662
350,36.0853,0.39942,0.00941
