,wavelength,flux,sigma
294,25.2412,3.38899,0.033889999999999997
295,25.3959,3.3858699999999997,0.03386
296,25.5444,3.37011,0.0337
297,25.6939,3.3135,0.03313
298,25.8442,3.28879,0.032889999999999996
299,25.9954,3.3754199999999996,0.03375
300,26.1475,3.29797,0.03298
301,26.3005,3.29417,0.03294
302,26.4544,3.2553400000000003,0.03255
303,26.6091,3.3906099999999997,0.03391
304,26.7648,3.3672,0.03367
305,26.8989,3.297,0.03297
306,27.0338,3.37848,0.033780000000000004
307,27.1617,3.3341199999999995,0.033339999999999995
308,27.3282,3.39906,0.03399
309,27.4881,3.43961,0.0344
310,27.6489,3.44337,0.03443
311,27.8107,3.3569400000000003,0.033569999999999996
312,27.9734,3.4179800000000005,0.03418
313,28.137,3.4597800000000003,0.0346
314,28.3017,3.42694,0.03427
315,28.4672,3.35681,0.033569999999999996
316,28.6338,3.3338,0.033339999999999995
317,28.8013,3.311,0.03311
318,28.9642,3.40855,0.034089999999999995
319,29.115,3.4034699999999996,0.03403
320,29.2549,3.37261,0.03373
321,29.4321,3.5090199999999996,0.035089999999999996
322,29.6043,3.4967,0.03497
323,29.7775,3.40975,0.0341
324,29.9517,3.4148400000000003,0.03415
325,30.1269,3.34229,0.03342
326,30.3032,3.4245099999999997,0.03425
327,30.4805,3.46653,0.03467
328,30.6588,3.3779800000000004,0.033780000000000004
329,30.8382,3.4451400000000003,0.03445
330,31.0186,3.3733699999999995,0.03373
331,31.2001,3.59575,0.03596
332,31.3517,3.4552099999999997,0.03455
333,31.5399,3.5521300000000005,0.035519999999999996
334,31.7244,3.5266800000000003,0.035269999999999996
335,31.91,3.4335,0.03433
336,32.0967,3.49306,0.03493
337,32.2845,3.42947,0.03429
338,32.4734,3.4306,0.03431
339,32.6633,3.41333,0.03413
340,32.8544,3.5075300000000005,0.03508
341,33.0467,3.717,0.03717
342,33.24,3.4308,0.03431
343,33.4345,3.4802199999999996,0.04186
344,33.6301,3.45716,0.04178
345,33.8268,3.66897,0.04241
346,33.9869,3.7648599999999997,0.03765
347,34.1953,3.83185,0.03832
348,34.3953,3.9291699999999996,0.03929
349,34.5965,3.85626,0.038560000000000004
350,34.7989,3.69086,0.04584
351,35.0025,3.80396,0.04696
352,35.2073,3.6436800000000003,0.03644
353,35.4133,3.69525,0.042730000000000004
354,35.6205,3.70125,0.03775
355,35.8289,3.79719,0.08899
356,35.9634,3.8663,0.07917
